TRANS_FRAUD	CUSTOMER_ID	TERMINAL_ID	TRANS_AMOUNT	TRANS_DAY_OF_WEEK	TRANS_HOUR_OF_DAY	TRANS_WEEKEND	TRANS_NIGHT	CT_AVG_DAY_AMOUNT	CT_AVG_DAY_TRANS	CT_TOT_DAY_AMOUNT	CT_TOT_DAY_TRANS	CT_FRAUD_HIST	TM_AVG_DAY_AMOUNT	TM_AVG_DAY_TRANS	TM_TOT_DAY_AMOUNT	TM_TOT_DAY_TRANS	TM_FRAUD_HIST	TM_CLIENTELE	CT_PURCHASE_TM
1	624	3086	90.75	5	12	0	0	70.65755813953488	2.633720930232558	123.08	2	12	58.52235294117647	1.2647058823529411	90.75	1	0	33	3
1	624	4167	89.3	4	8	0	0	70.65755813953488	2.633720930232558	889.98	8	8	70.088125	1.4107142857142858	89.3	1	0	37	4
1	624	4535	24.92	7	14	1	0	70.65755813953488	2.633720930232558	24.92	1	13	57.769705882352945	1.5294117647058822	24.92	1	10	30	4
1	624	4535	15.56	6	15	1	0	70.65755813953488	2.633720930232558	60.260000000000005	3	14	57.769705882352945	1.5294117647058822	15.56	1	18	30	5
1	624	4628	202.25	4	7	0	0	70.65755813953488	2.633720930232558	889.98	8	7	65.98348314606741	1.5842696629213484	202.25	1	0	30	5
1	624	4810	203.5	3	8	0	0	70.65755813953488	2.633720930232558	291.38	5	5	72.839	1.31	203.5	1	0	34	5
1	624	5451	220.3	4	15	0	0	70.65755813953488	2.633720930232558	889.98	8	10	71.37265486725664	1.424778761061947	260.13	2	0	30	5
1	624	5484	40.099999999999994	5	17	0	0	70.65755813953488	2.633720930232558	140	2	2	74.88183486238532	1.4128440366972477	135.23	4	2	32	2
1	624	6152	147.75	4	14	0	0	70.65755813953488	2.633720930232558	889.98	8	9	54.500978260869566	1.358695652173913	235.43	3	0	24	2
1	624	7006	45.3	3	18	0	0	70.65755813953488	2.633720930232558	291.38	5	6	79.05197802197803	1.5164835164835164	45.3	1	0	28	2
1	624	7752	99.9	5	6	0	0	70.65755813953488	2.633720930232558	140	2	1	64.54784810126583	1.4177215189873418	269.56	4	0	28	2
1	624	8522	71.75	2	3	0	1	70.65755813953488	2.633720930232558	71.75	1	4	60.22694736842105	1.305263157894737	71.75	1	0	27	1
1	625	757	78.3	5	13	0	0	198.345838150289	2.5491329479768785	260.01	3	0	62.873333333333335	1.4594594594594594	163.70999999999998	2	1	34	1
1	625	8738	55.55	6	2	1	1	198.345838150289	2.5491329479768785	86.09	2	1	74.28622641509433	1.5566037735849056	55.55	1	0	30	1
1	626	1495	22.1	6	11	1	0	34.65015873015873	1.7380952380952381	33.27	2	0	66.11329787234042	1.553191489361702	74.09	2	7	23	1
1	626	1495	13.28	1	8	0	0	34.65015873015873	1.7380952380952381	54.17	3	1	66.11329787234042	1.553191489361702	152.6	4	17	23	2
1	626	3865	7.29	6	6	1	0	34.65015873015873	1.7380952380952381	40.8	4	2	83.784	1.55	302.95	4	16	31	2
1	627	315	63.27	7	5	1	1	190.49122093023257	2.5290697674418605	316.48	5	0	91.79116279069767	1.813953488372093	201.34	4	2	41	6
1	627	315	104.59	6	16	1	0	190.49122093023257	2.5290697674418605	369.97	4	1	91.79116279069767	1.813953488372093	321.27	3	11	41	7
1	627	315	66.03	7	14	1	0	190.49122093023257	2.5290697674418605	208.07	3	2	91.79116279069767	1.813953488372093	66.03	1	22	41	8
1	628	1909	134	4	20	0	1	247.23277777777778	2.462962962962963	605.34	5	1	75.49235849056603	1.490566037735849	134	1	18	36	0
1	628	5821	102.85	5	20	0	1	247.23277777777778	2.462962962962963	547.91	4	0	77.14460784313725	1.5196078431372548	102.85	1	13	36	0
1	628	8684	257.43	6	22	1	1	247.23277777777778	2.462962962962963	312.56	2	2	81.99941747572815	1.5145631067961165	257.43	1	0	35	2
1	630	4783	221.08	2	20	0	1	311.562	3.2666666666666666	515.5	5	1	93.67564705882353	1.4823529411764707	232.89000000000001	2	0	30	9
1	630	6003	73.55	4	3	0	1	311.562	3.2666666666666666	269.44	3	0	103.66348214285715	1.5178571428571428	73.55	1	6	33	7
1	631	1656	116.17	5	20	0	1	137.67472727272727	1.4454545454545455	377.34000000000003	3	0	83.28835051546392	1.3711340206185567	116.17	1	16	28	0
1	631	8231	59.21	4	17	0	0	137.67472727272727	1.4454545454545455	281.6	3	1	70.93814159292036	1.4690265486725664	166.6	4	6	31	1
1	632	6171	30.37	3	10	0	0	62.43712574850299	2.6407185628742513	114.48	5	0	103.21	1.6916666666666667	30.37	1	7	35	2
1	632	6171	26.2	2	13	0	0	62.43712574850299	2.6407185628742513	151.46	6	1	103.21	1.6916666666666667	124.9	3	33	35	3
1	632	8832	21.94	4	13	0	0	62.43712574850299	2.6407185628742513	27.220000000000002	2	2	84.61226086956522	1.6	64.94	2	15	40	4
1	632	8832	36.87	5	18	0	0	62.43712574850299	2.6407185628742513	41.07	2	3	84.61226086956522	1.6	36.87	1	17	40	5
1	632	8832	39.09	5	11	0	0	62.43712574850299	2.6407185628742513	52.31	2	4	84.61226086956522	1.6	39.09	1	32	40	6
1	637	1560	46.24	2	15	0	0	150.28220994475137	3.773480662983425	212.17000000000002	6	9	86.50174603174604	1.6428571428571428	46.24	1	9	40	8
1	637	1560	8.67	4	10	0	0	150.28220994475137	3.773480662983425	123.50999999999999	4	10	86.50174603174604	1.6428571428571428	78.91	2	11	40	9
1	637	1560	17.35	5	5	0	1	150.28220994475137	3.773480662983425	105.96000000000001	4	11	86.50174603174604	1.6428571428571428	215.5	4	13	40	10
1	637	1560	48.26	7	9	1	0	150.28220994475137	3.773480662983425	70.78	2	12	86.50174603174604	1.6428571428571428	48.26	1	17	40	11
1	637	1560	44.63	3	8	0	0	150.28220994475137	3.773480662983425	304.68	8	13	86.50174603174604	1.6428571428571428	304.09000000000003	3	22	40	12
1	637	1571	42.94	5	3	0	1	150.28220994475137	3.773480662983425	114.85999999999999	3	3	89.04	1.7121212121212122	101.4	2	2	40	11
1	637	1571	54.7	1	10	0	0	150.28220994475137	3.773480662983425	231.97	6	4	89.04	1.7121212121212122	106.97	2	4	40	12
1	637	1571	35.02	1	20	0	1	150.28220994475137	3.773480662983425	364.43	7	5	89.04	1.7121212121212122	35.02	1	10	40	13
1	637	1571	44.44	5	11	0	0	150.28220994475137	3.773480662983425	133.55	3	6	89.04	1.7121212121212122	56.519999999999996	2	12	40	14
1	637	1571	67.78	7	20	1	1	150.28220994475137	3.773480662983425	190.13	4	7	89.04	1.7121212121212122	130.4	2	16	40	15
1	637	1571	5.76	5	17	0	0	150.28220994475137	3.773480662983425	134.6	4	8	89.04	1.7121212121212122	11.17	2	23	40	16
1	637	1847	68.97	4	15	0	0	150.28220994475137	3.773480662983425	144.05	3	0	95.949203539823	1.663716814159292	216.4	3	6	35	6
1	637	1847	26.66	6	7	1	0	150.28220994475137	3.773480662983425	443.26	10	1	95.949203539823	1.663716814159292	26.66	1	10	35	7
1	637	1847	40.99	5	10	0	0	150.28220994475137	3.773480662983425	229.86	4	2	95.949203539823	1.663716814159292	157.82	2	22	35	8
1	638	7341	36.05	3	4	0	1	127.96872093023256	3.2848837209302326	118.71	4	2	94.06849557522123	1.7433628318584071	180	3	24	35	8
1	638	9273	22.95	4	21	0	1	127.96872093023256	3.2848837209302326	275.77	7	0	92.20316666666666	1.6	22.95	1	21	37	2
1	638	9488	6.63	3	14	0	0	127.96872093023256	3.2848837209302326	86.43	4	1	87.06158878504672	1.5420560747663552	86.37	3	16	36	3
1	640	801	130.85000000000002	5	5	0	1	57.79543307086614	1.7401574803149606	130.85000000000002	1	2	91.02713178294573	1.503875968992248	130.85000000000002	1	1	38	0
1	640	4861	152.65	4	18	0	0	57.79543307086614	1.7401574803149606	235.57	3	1	81.60225490196079	1.4019607843137254	152.65	1	0	32	3
1	640	5241	75.7	3	6	0	0	57.79543307086614	1.7401574803149606	96.64	2	4	78.20913461538461	1.4423076923076923	75.7	1	0	31	2
1	640	5241	119.9	6	16	1	0	57.79543307086614	1.7401574803149606	415.84000000000003	3	6	78.20913461538461	1.4423076923076923	195.85000000000002	2	1	31	3
1	640	5769	113.85	1	5	0	1	57.79543307086614	1.7401574803149606	113.85	1	3	79.02451327433629	1.4601769911504425	182.45999999999998	2	0	33	3
1	640	6955	145.5	3	9	0	0	57.79543307086614	1.7401574803149606	145.5	1	0	88.29540229885058	1.4022988505747127	235.5	2	1	28	2
1	640	7073	268.8	6	8	1	0	57.79543307086614	1.7401574803149606	415.84000000000003	3	5	76.84158415841584	1.4158415841584158	268.8	1	0	34	1
1	642	445	72.24	5	9	0	0	193.65338888888888	3.861111111111111	270.65	7	0	92.96021897810219	1.5766423357664234	182.57999999999998	3	0	43	6
1	642	445	8.73	5	15	0	0	193.65338888888888	3.861111111111111	270.65	7	1	92.96021897810219	1.5766423357664234	182.57999999999998	3	1	43	7
1	642	445	38.58	7	12	1	0	193.65338888888888	3.861111111111111	182.68	4	2	92.96021897810219	1.5766423357664234	156.81	3	24	43	8
1	642	445	12.66	5	6	0	0	193.65338888888888	3.861111111111111	152.29	4	4	92.96021897810219	1.5766423357664234	12.66	1	30	43	9
1	642	1188	39.58	7	7	1	0	193.65338888888888	3.861111111111111	69.69	2	6	108.98107142857143	1.95	39.58	1	2	43	11
1	642	1188	42.32	4	16	0	0	193.65338888888888	3.861111111111111	349.37	8	7	108.98107142857143	1.95	161.55	4	7	43	12
1	642	1188	85.87	6	12	1	0	193.65338888888888	3.861111111111111	221.07	4	8	108.98107142857143	1.95	151.41000000000003	2	9	43	13
1	642	1188	76.28	1	8	0	0	193.65338888888888	3.861111111111111	330.82	5	9	108.98107142857143	1.95	98.13	2	12	43	14
1	642	3705	42.95	1	13	0	0	193.65338888888888	3.861111111111111	279.39	4	3	93.906720000000007	1.592	106.80000000000001	2	8	47	6
1	642	3705	51.22	1	19	0	0	193.65338888888888	3.861111111111111	243.10000000000002	4	5	93.906720000000007	1.592	51.22	1	18	47	7
1	643	4831	722.45	1	3	0	1	116.575	1.1304347826086956	722.45	1	1	91.68697247706422	1.5963302752293578	825.35	3	0	25	0
1	643	9603	367.4	3	4	0	1	116.575	1.1304347826086956	367.4	1	0	86.59521367521367	1.5299145299145298	446.09	2	0	32	1
1	644	7272	33.78	3	5	0	1	113.83722543352602	2.7976878612716765	139.66	3	0	88.7178813559322	1.5423728813559323	33.78	1	26	32	2
1	644	7272	51.08	7	10	1	0	113.83722543352602	2.7976878612716765	321.03999999999996	8	1	88.7178813559322	1.5423728813559323	51.08	1	31	32	3
1	645	959	530.5	2	9	0	0	274.9882857142857	3.4	1314.47	8	8	90.63387931034482	1.5	624.48	2	0	38	6
1	645	959	361.5	1	17	0	0	274.9882857142857	3.4	374.54	2	13	90.63387931034482	1.5	379.15	2	1	38	7
1	645	2395	383.1	7	10	1	0	274.9882857142857	3.4	689.25	4	5	109.18804347826087	1.8478260869565217	493.40000000000003	3	0	43	10
1	645	3125	374.65	7	12	1	0	274.9882857142857	3.4	584.36	3	11	91.55789855072464	2.028985507246377	379.53999999999996	2	0	49	2
1	645	3805	255.5	2	16	0	0	274.9882857142857	3.4	1314.47	8	9	96.4929411764706	1.7647058823529411	359.54	2	0	46	6
1	645	3903	317.45	6	7	1	0	274.9882857142857	3.4	481.39	4	4	80.4788429752066	1.5702479338842976	338.38	2	1	40	5
1	645	3972	388.05	4	19	0	0	274.9882857142857	3.4	452.65	2	10	103.4653982300885	1.584070796460177	470.27	2	1	38	3
1	645	4269	586.5	5	16	0	0	274.9882857142857	3.4	1340.96	4	3	88.31796875	1.5703125	667.81	2	1	44	6
1	645	5567	224.55	3	6	0	0	274.9882857142857	3.4	251.67000000000002	2	0	92.72496183206107	1.8091603053435115	339.82	2	2	43	6
1	645	6973	510.65	1	13	0	0	274.9882857142857	3.4	598.29	2	7	83.10925925925926	1.651851851851852	554.0699999999999	2	0	44	7
1	645	6973	103.45	7	12	1	0	274.9882857142857	3.4	584.36	3	12	83.10925925925926	1.651851851851852	103.45	1	1	44	8
1	645	7035	188.65	7	11	1	0	274.9882857142857	3.4	689.25	4	6	92.85795275590552	1.7322834645669292	191.84	2	1	42	4
1	645	7290	269.6	5	10	0	0	274.9882857142857	3.4	1340.96	4	2	86.54735537190082	1.71900826446281	269.6	1	0	41	8
1	645	7295	408.65	5	5	0	1	274.9882857142857	3.4	1340.96	4	1	100.60173333333333	1.94	408.65	1	0	52	10
1	646	1196	37.37	3	10	0	0	77.42618705035972	1.935251798561151	37.37	1	0	81.62183673469387	1.3877551020408163	37.37	1	13	36	0
1	646	6334	272.95000000000005	2	10	0	0	77.42618705035972	1.935251798561151	272.95000000000005	1	2	99.46636363636364	1.5909090909090908	307.52000000000004	2	0	37	1
1	646	6968	244.7	3	16	0	0	77.42618705035972	1.935251798561151	244.7	1	3	83.67876404494382	1.3370786516853932	244.7	1	0	28	1
1	646	8800	382.7000000000001	5	10	0	0	77.42618705035972	1.935251798561151	440.7000000000001	2	1	102.09206185567011	1.4329896907216495	382.7000000000001	1	16	28	1
1	646	9618	221.1	2	22	0	1	77.42618705035972	1.935251798561151	221.1	1	4	90.98587155963303	1.4311926605504588	321.98	3	0	30	1
1	647	8404	20.71	6	16	1	0	34.6194375	2.38125	24.17	2	0	84.6817094017094	1.623931623931624	20.71	1	7	30	1
1	647	8404	17.75	7	15	1	0	34.6194375	2.38125	20.41	2	1	84.6817094017094	1.623931623931624	83.83	2	26	30	2
1	648	769	0.5	1	3	0	1	24.543673469387755	2.2176870748299318	9.11	2	3	83.70720338983051	1.5254237288135593	87.00999999999999	3	20	33	2
1	648	4485	16.42	5	12	0	0	24.543673469387755	2.2176870748299318	65.69	6	4	100.51128787878788	1.803030303030303	133.65	2	3	42	3
1	648	5074	2.24	6	7	1	0	24.543673469387755	2.2176870748299318	17.8	2	0	81.69689655172414	1.5948275862068966	75.42	3	1	33	4
1	648	5074	8.14	4	13	0	0	24.543673469387755	2.2176870748299318	68.88	5	1	81.69689655172414	1.5948275862068966	174.92	5	18	33	5
1	648	5074	10.63	2	23	0	1	24.543673469387755	2.2176870748299318	34.730000000000004	3	2	81.69689655172414	1.5948275862068966	20.85	2	27	33	6
1	649	251	172.75	6	15	1	0	240.69537142857143	2.9314285714285715	192.68	3	0	103.59504347826088	1.4608695652173913	172.75	1	11	36	10
1	649	3233	80.61	5	17	0	0	240.69537142857143	2.9314285714285715	416.04	4	1	94.51853448275862	1.6120689655172413	80.61	1	1	39	5
1	649	4478	31.12	3	19	0	0	240.69537142857143	2.9314285714285715	266.58	4	2	93.65396825396826	1.7380952380952381	64.59	3	18	46	10
1	650	4066	226.53	3	9	0	0	265.0601734104046	3.1040462427745665	536.45	4	0	88.89133333333334	1.6	276.04	2	0	39	1
1	651	7497	55.19	1	6	0	0	256.76272727272726	3.4261363636363638	293.22	5	0	85.22164835164835	1.4725274725274726	68.8	2	2	34	4
1	651	7497	32.06	3	16	0	0	256.76272727272726	3.4261363636363638	32.06	1	1	85.22164835164835	1.4725274725274726	32.06	1	6	34	5
1	651	7497	103.75	2	4	0	1	256.76272727272726	3.4261363636363638	358.02	6	2	85.22164835164835	1.4725274725274726	148.7	2	9	34	6
1	652	462	226.16	2	11	0	0	300.17011627906976	3.058139534883721	393.78	2	0	97.32259615384615	1.625	226.16	1	0	34	1
1	652	3062	226.04	1	5	0	1	300.17011627906976	3.058139534883721	863.12	7	2	83.45303571428572	1.5	303.53999999999996	2	0	35	3
1	652	9827	227.07	5	10	0	0	300.17011627906976	3.058139534883721	227.07	1	1	79.26212962962963	1.6018518518518519	227.07	1	0	35	0
1	652	9994	69.6	7	14	1	0	300.17011627906976	3.058139534883721	181.37	2	3	81.69954545454546	1.3636363636363635	101.85999999999999	2	10	23	4
1	655	2516	226.1	4	14	0	0	332.27268571428573	3.2857142857142856	427	3	0	97.35752	1.76	283.75	2	0	38	0
1	655	2516	79.43	1	11	0	0	332.27268571428573	3.2857142857142856	265.86	3	1	97.35752	1.76	79.43	1	17	38	2
1	655	2516	211.77	2	10	0	0	332.27268571428573	3.2857142857142856	770.58	8	2	97.35752	1.76	220.78	2	33	38	3
1	655	2516	95.18	3	10	0	0	332.27268571428573	3.2857142857142856	512.08	5	3	97.35752	1.76	183.21	4	35	38	4
1	655	3552	227.16	1	11	0	0	332.27268571428573	3.2857142857142856	520.4399999999999	4	4	94.98854545454546	1.7363636363636363	310.58	3	0	34	3
1	655	4931	40.77	7	11	1	0	332.27268571428573	3.2857142857142856	454.37	7	5	79.09333333333333	1.28125	172.86	2	3	18	8
1	655	4931	58.52	7	11	1	0	332.27268571428573	3.2857142857142856	566.56	6	6	79.09333333333333	1.28125	58.52	1	18	18	9
1	655	6000	251.01	6	14	1	0	332.27268571428573	3.2857142857142856	330.38	2	7	86.25222222222223	1.6666666666666667	251.01	1	1	39	11
1	655	8169	289.2	3	18	0	0	332.27268571428573	3.2857142857142856	510.05	3	8	110.81541666666666	1.725	343.32	2	1	32	10
1	656	1921	89.18	6	8	1	0	186.7478431372549	2.3137254901960786	184.26	3	0	108.40439393939394	1.7348484848484849	192.43	2	0	42	0
1	656	1921	42	3	13	0	0	186.7478431372549	2.3137254901960786	204.35	3	1	108.40439393939394	1.7348484848484849	146.44	3	12	42	1
1	658	276	521.9	2	3	0	1	242.823	3.161111111111111	1165.05	6	10	101.67369369369369	1.4414414414414414	521.9	1	0	27	2
1	658	358	95.54	2	10	0	0	242.823	3.161111111111111	116.43	2	16	63.0314606741573	1.3370786516853932	140.29000000000002	2	1	24	2
1	658	899	412.9500000000001	4	12	0	0	242.823	3.161111111111111	694.2200000000001	3	12	99.14921739130435	1.4956521739130435	543.95	2	0	31	2
1	658	1100	285.55	7	12	1	0	242.823	3.161111111111111	722.9200000000001	4	6	97.59140186915887	1.5420560747663552	285.55	1	0	32	0
1	658	2555	61.900000000000006	1	8	0	0	242.823	3.161111111111111	207.87	4	8	91.5427619047619	1.4285714285714286	76.63000000000001	2	0	31	1
1	658	2665	103.35	2	3	0	1	242.823	3.161111111111111	493.44	3	1	67.27782608695652	1.4673913043478262	449.88	3	0	23	1
1	658	2665	324.5	2	8	0	0	242.823	3.161111111111111	493.44	3	2	67.27782608695652	1.4673913043478262	449.88	3	1	23	2
1	658	3752	40.42	3	13	0	0	242.823	3.161111111111111	280.5	5	20	82.12896825396825	1.5714285714285714	54.03	2	10	31	7
1	658	3776	178.35000000000002	3	7	0	0	242.823	3.161111111111111	933.47	4	3	93.16163461538461	1.5288461538461537	178.35000000000002	1	0	31	0
1	658	3953	542.95	3	13	0	0	242.823	3.161111111111111	933.47	4	4	95.59303571428572	1.5267857142857142	542.95	1	0	33	1
1	658	4773	332.95000000000005	5	21	0	1	242.823	3.161111111111111	514.7800000000001	3	5	72.96837837837838	1.3873873873873874	341.64000000000004	2	0	29	2
1	658	5761	217.35	4	16	0	0	242.823	3.161111111111111	694.2200000000001	3	13	87.1208	1.45	327.48	2	0	33	1
1	658	5927	82.16	2	17	0	0	242.823	3.161111111111111	214.94	4	17	92.53606837606837	1.547008547008547	222.38	3	5	30	4
1	658	5927	110.48	6	14	1	0	242.823	3.161111111111111	110.48	1	18	92.53606837606837	1.547008547008547	147.36	2	14	30	5
1	658	5927	78.46	6	12	1	0	242.823	3.161111111111111	78.46	1	19	92.53606837606837	1.547008547008547	78.46	1	27	30	6
1	658	6008	305.95	2	12	0	0	242.823	3.161111111111111	1165.05	6	11	103.0963063063063	1.5945945945945945	508.51	4	1	36	0
1	658	6300	191.1	5	9	0	0	242.823	3.161111111111111	737.37	5	14	81.22079365079365	1.619047619047619	191.1	1	0	33	0
1	658	6746	70.1	1	17	0	0	242.823	3.161111111111111	207.87	4	9	103.99615384615385	1.6752136752136753	208.98000000000002	4	0	29	1
1	658	8101	596.75	1	5	0	1	242.823	3.161111111111111	672.1	2	0	61.653636363636366	1.3522727272727273	596.75	1	0	26	2
1	658	9680	303.15000000000003	7	12	1	0	242.823	3.161111111111111	722.9200000000001	4	7	103.34739130434782	1.5478260869565217	303.15000000000003	1	0	31	0
1	658	9680	366.15	5	10	0	0	242.823	3.161111111111111	737.37	5	15	103.34739130434782	1.5478260869565217	366.15	1	1	31	1
1	662	1161	20.86	3	3	0	1	277.7780239520958	2.7904191616766467	172.04	3	3	91.29813084112149	1.6635514018691588	104.19	2	10	33	3
1	662	1161	87.13	5	4	0	1	277.7780239520958	2.7904191616766467	523.8299999999999	4	4	91.29813084112149	1.6635514018691588	113.91999999999999	2	12	33	4
1	662	1161	143.06	5	9	0	0	277.7780239520958	2.7904191616766467	250.26999999999998	2	5	91.29813084112149	1.6635514018691588	154.79	2	18	33	5
1	662	3309	258.12	6	9	1	0	277.7780239520958	2.7904191616766467	458.34000000000003	3	0	75.87283018867925	1.4150943396226414	258.12	1	0	32	0
1	662	3720	226.68	5	14	0	0	277.7780239520958	2.7904191616766467	580.48	5	6	76.5757281553398	1.5242718446601942	233.21	2	0	31	1
1	662	4078	130.88	3	15	0	0	277.7780239520958	2.7904191616766467	423.79	4	1	76.92414414414415	1.4594594594594594	194.28	4	12	31	0
1	662	5375	66.73	2	6	0	0	277.7780239520958	2.7904191616766467	152.07	2	7	67.97989361702128	1.351063829787234	66.73	1	4	30	4
1	662	5375	156.03	3	11	0	0	277.7780239520958	2.7904191616766467	156.03	1	8	67.97989361702128	1.351063829787234	156.03	1	8	30	5
1	662	8000	238.78	3	10	0	0	277.7780239520958	2.7904191616766467	238.78	1	2	72.91395061728394	1.2962962962962963	289.27	3	0	23	3
1	663	1764	123.45	5	14	0	0	147.0396	1.48	123.45	1	0	87.60405660377359	1.4528301886792452	123.45	1	7	28	0
1	663	3531	258.14	6	8	1	0	147.0396	1.48	474.16999999999996	3	1	81.285	1.481818181818182	298.68	2	0	30	1
1	664	251	125.94	4	8	0	0	253.95161676646705	2.7065868263473054	125.94	1	2	103.59504347826088	1.4608695652173913	135.14	2	8	36	6
1	664	3233	96.97	7	14	1	0	253.95161676646705	2.7065868263473054	267.18	3	3	94.51853448275862	1.6120689655172413	111.84	2	3	39	6
1	664	6290	224.67	2	13	0	0	253.95161676646705	2.7065868263473054	829.1	8	0	89.62413223140496	1.5950413223140496	224.67	1	0	39	1
1	664	8223	223.57	4	9	0	0	253.95161676646705	2.7065868263473054	244.39	2	1	82.46643410852714	1.503875968992248	282.27	2	0	40	3
1	665	8975	27.79	4	16	0	0	100.34189349112427	2.834319526627219	61.94	2	0	105.95864864864865	1.7477477477477477	27.79	1	2	33	3
1	665	8975	54.6	1	14	0	0	100.34189349112427	2.834319526627219	100.66	3	1	105.95864864864865	1.7477477477477477	54.6	1	7	33	4
1	665	8975	48.47	5	17	0	0	100.34189349112427	2.834319526627219	91.38	2	2	105.95864864864865	1.7477477477477477	142.6	3	13	33	5
1	666	440	11.07	2	7	0	0	136.01473333333334	1.9333333333333333	60.7	2	0	85.75495327102804	1.485981308411215	11.07	1	9	37	1
1	666	3162	38.77	3	18	0	0	136.01473333333334	1.9333333333333333	38.77	1	1	78.45155963302753	1.5229357798165137	143.29	3	17	33	3
1	667	6377	40.97	5	9	0	0	167.39605555555556	3.1	214.17000000000002	5	0	94.54546218487395	1.504201680672269	84.1	2	1	33	3
1	667	6377	43.13	5	16	0	0	167.39605555555556	3.1	214.17000000000002	5	1	94.54546218487395	1.504201680672269	84.1	2	2	33	4
1	667	6377	53.49	6	11	1	0	167.39605555555556	3.1	94.95	2	2	94.54546218487395	1.504201680672269	53.49	1	26	33	5
1	669	6656	107.24	2	17	0	0	176.7195294117647	2.764705882352941	250.95999999999998	3	0	94.91108695652174	1.710144927536232	120.6	2	24	36	3
1	671	1902	8.82	6	8	1	0	63.58320987654321	2.5123456790123457	106.42	6	2	103.36159420289854	1.7391304347826086	8.82	1	30	50	3
1	671	9488	35.84	7	16	1	0	63.58320987654321	2.5123456790123457	85.26	3	0	87.06158878504672	1.5420560747663552	129.55	3	6	36	4
1	671	9488	17.93	4	16	0	0	63.58320987654321	2.5123456790123457	84.08	3	1	87.06158878504672	1.5420560747663552	17.93	1	8	36	5
1	672	207	39.84	1	15	0	0	138.61169811320755	2.547169811320755	281.49	6	9	106.34286821705426	1.7364341085271318	82.08000000000001	2	0	42	2
1	672	207	42.24	1	17	0	0	138.61169811320755	2.547169811320755	281.49	6	10	106.34286821705426	1.7364341085271318	82.08000000000001	2	1	42	3
